game_id,date,season,postseason,home_team_id,visitor_team_id,home_team_score,visitor_team_score,home_win,home_team_name,home_conference,home_division,visitor_team_name,visitor_conference,visitor_division
473758,2021-12-05,2021,False,28,30,102,90,1,Toronto Raptors,East,Atlantic,Washington Wizards,East,Southeast
473759,2021-12-05,2021,False,1,4,127,130,0,Atlanta Hawks,East,Southeast,Charlotte Hornets,East,Southeast
473760,2021-12-05,2021,False,11,19,118,108,1,Houston Rockets,West,Southwest,New Orleans Pelicans,West,Southwest
473761,2021-12-06,2021,False,18,1,110,121,0,Minnesota Timberwolves,West,Northwest,Atlanta Hawks,East,Southeast
473762,2021-12-06,2021,False,24,27,108,104,1,Phoenix Suns,West,Pacific,San Antonio Spurs,West,Southwest
473763,2021-12-06,2021,False,5,8,109,97,1,Chicago Bulls,East,Central,Denver Nuggets,West,Northwest
473764,2021-12-06,2021,False,16,15,90,105,0,Miami Heat,East,Southeast,Memphis Grizzlies,West,Southwest
473765,2021-12-06,2021,False,9,21,103,114,0,Detroit Pistons,East,Central,Oklahoma City Thunder,West,Northwest
473766,2021-12-06,2021,False,4,23,124,127,0,Charlotte Hornets,East,Southeast,Philadelphia 76ers,East,Atlantic
473767,2021-12-06,2021,False,12,30,116,110,1,Indiana Pacers,East,Central,Washington Wizards,East,Southeast
473768,2021-12-06,2021,False,17,6,112,104,1,Milwaukee Bucks,East,Central,Cleveland Cavaliers,East,Central
473769,2021-12-06,2021,False,10,22,126,95,1,Golden State Warriors,West,Pacific,Orlando Magic,East,Southeast
473770,2021-12-06,2021,False,25,13,90,102,0,Portland Trail Blazers,West,Northwest,LA Clippers,West,Pacific
473771,2021-12-07,2021,False,27,20,109,121,0,San Antonio Spurs,West,Southwest,New York Knicks,East,Atlantic
473772,2021-12-07,2021,False,7,3,99,102,0,Dallas Mavericks,West,Southwest,Brooklyn Nets,East,Atlantic
473773,2021-12-07,2021,False,14,2,117,102,1,Los Angeles Lakers,West,Pacific,Boston Celtics,East,Atlantic
473774,2021-12-08,2021,False,6,5,115,92,1,Cleveland Cavaliers,East,Central,Chicago Bulls,East,Central
473775,2021-12-08,2021,False,4,23,106,110,0,Charlotte Hornets,East,Southeast,Philadelphia 76ers,East,Atlantic
473776,2021-12-08,2021,False,15,7,96,104,0,Memphis Grizzlies,West,Southwest,Dallas Mavericks,West,Southwest
473777,2021-12-08,2021,False,19,8,114,120,0,New Orleans Pelicans,West,Southwest,Denver Nuggets,West,Northwest
473778,2021-12-08,2021,False,9,30,116,119,0,Detroit Pistons,East,Central,Washington Wizards,East,Southeast
473779,2021-12-08,2021,False,16,17,113,104,1,Miami Heat,East,Southeast,Milwaukee Bucks,East,Central
473780,2021-12-08,2021,False,12,20,122,102,1,Indiana Pacers,East,Central,New York Knicks,East,Atlantic
473781,2021-12-08,2021,False,18,29,104,136,0,Minnesota Timberwolves,West,Northwest,Utah Jazz,West,Northwest
473782,2021-12-08,2021,False,28,21,109,110,0,Toronto Raptors,East,Atlantic,Oklahoma City Thunder,West,Northwest
473783,2021-12-08,2021,False,11,3,114,104,1,Houston Rockets,West,Southwest,Brooklyn Nets,East,Atlantic
473784,2021-12-08,2021,False,10,25,104,94,1,Golden State Warriors,West,Pacific,Portland Trail Blazers,West,Northwest
473785,2021-12-08,2021,False,26,22,142,130,1,Sacramento Kings,West,Pacific,Orlando Magic,East,Southeast
473786,2021-12-08,2021,False,13,2,114,111,1,LA Clippers,West,Pacific,Boston Celtics,East,Atlantic
473787,2021-12-09,2021,False,15,14,108,95,1,Memphis Grizzlies,West,Southwest,Los Angeles Lakers,West,Pacific
473788,2021-12-09,2021,False,27,8,123,111,1,San Antonio Spurs,West,Southwest,Denver Nuggets,West,Northwest
473789,2021-12-09,2021,False,23,29,96,118,0,Philadelphia 76ers,East,Atlantic,Utah Jazz,West,Northwest
473790,2021-12-10,2021,False,21,14,95,116,0,Oklahoma City Thunder,West,Northwest,Los Angeles Lakers,West,Pacific
473791,2021-12-10,2021,False,28,20,90,87,1,Toronto Raptors,East,Atlantic,New York Knicks,East,Atlantic
473792,2021-12-10,2021,False,4,26,124,123,1,Charlotte Hornets,East,Southeast,Sacramento Kings,West,Pacific
473793,2021-12-10,2021,False,11,17,114,123,0,Houston Rockets,West,Southwest,Milwaukee Bucks,East,Central
473794,2021-12-10,2021,False,18,6,106,123,0,Minnesota Timberwolves,West,Northwest,Cleveland Cavaliers,East,Central
473795,2021-12-10,2021,False,19,9,109,93,1,New Orleans Pelicans,West,Southwest,Detroit Pistons,East,Central
473796,2021-12-10,2021,False,24,2,111,90,1,Phoenix Suns,West,Pacific,Boston Celtics,East,Atlantic
473797,2021-12-10,2021,False,1,3,105,113,0,Atlanta Hawks,East,Southeast,Brooklyn Nets,East,Atlantic
473798,2021-12-10,2021,False,12,7,106,93,1,Indiana Pacers,East,Central,Dallas Mavericks,West,Southwest
473799,2021-12-11,2021,False,30,29,98,123,0,Washington Wizards,East,Southeast,Utah Jazz,West,Northwest
473800,2021-12-11,2021,False,13,22,106,104,1,LA Clippers,West,Pacific,Orlando Magic,East,Southeast
473801,2021-12-11,2021,False,27,8,112,127,0,San Antonio Spurs,West,Southwest,Denver Nuggets,West,Northwest
473802,2021-12-11,2021,False,23,10,102,93,1,Philadelphia 76ers,East,Atlantic,Golden State Warriors,West,Pacific
473803,2021-12-11,2021,False,16,5,118,92,1,Miami Heat,East,Southeast,Chicago Bulls,East,Central
473804,2021-12-11,2021,False,6,26,117,103,1,Cleveland Cavaliers,East,Central,Sacramento Kings,West,Pacific
473805,2021-12-11,2021,False,15,11,113,106,1,Memphis Grizzlies,West,Southwest,Houston Rockets,West,Southwest
473806,2021-12-12,2021,False,9,3,104,116,0,Detroit Pistons,East,Central,Brooklyn Nets,East,Atlantic
473807,2021-12-12,2021,False,21,7,84,103,0,Oklahoma City Thunder,West,Northwest,Dallas Mavericks,West,Southwest
473808,2021-12-12,2021,False,20,17,97,112,0,New York Knicks,East,Atlantic,Milwaukee Bucks,East,Central
473809,2021-12-12,2021,False,14,22,106,94,1,Los Angeles Lakers,West,Pacific,Orlando Magic,East,Southeast
473810,2021-12-12,2021,False,27,19,112,97,1,San Antonio Spurs,West,Southwest,New Orleans Pelicans,West,Southwest
473811,2021-12-12,2021,False,25,18,111,116,0,Portland Trail Blazers,West,Northwest,Minnesota Timberwolves,West,Northwest
473812,2021-12-13,2021,False,15,23,126,91,1,Memphis Grizzlies,West,Southwest,Philadelphia 76ers,East,Atlantic
473813,2021-12-13,2021,False,13,24,111,95,1,LA Clippers,West,Pacific,Phoenix Suns,West,Pacific
473814,2021-12-13,2021,False,12,10,100,102,0,Indiana Pacers,East,Central,Golden State Warriors,West,Pacific
473815,2021-12-13,2021,False,8,30,113,107,1,Denver Nuggets,West,Northwest,Washington Wizards,East,Southeast
473816,2021-12-13,2021,False,7,4,120,96,1,Dallas Mavericks,West,Southwest,Charlotte Hornets,East,Southeast
473817,2021-12-13,2021,False,28,26,124,101,1,Toronto Raptors,East,Atlantic,Sacramento Kings,West,Pacific
473818,2021-12-13,2021,False,2,17,117,103,1,Boston Celtics,East,Atlantic,Milwaukee Bucks,East,Central
473819,2021-12-13,2021,False,6,16,105,94,1,Cleveland Cavaliers,East,Central,Miami Heat,East,Southeast
473820,2021-12-13,2021,False,1,11,126,132,0,Atlanta Hawks,East,Southeast,Houston Rockets,West,Southwest
473821,2021-12-14,2021,False,5,9,133,87,1,Chicago Bulls,East,Central,Detroit Pistons,East,Central
473822,2021-12-14,2021,False,20,10,96,105,0,New York Knicks,East,Atlantic,Golden State Warriors,West,Pacific
473823,2021-12-14,2021,False,3,28,131,129,1,Brooklyn Nets,East,Atlantic,Toronto Raptors,East,Atlantic
473824,2021-12-14,2021,False,25,24,107,111,0,Portland Trail Blazers,West,Northwest,Phoenix Suns,West,Pacific
473825,2021-12-15,2021,False,27,4,115,131,0,San Antonio Spurs,West,Southwest,Charlotte Hornets,East,Southeast
473826,2021-12-15,2021,False,7,14,104,107,0,Dallas Mavericks,West,Southwest,Los Angeles Lakers,West,Pacific
473827,2021-12-15,2021,False,29,13,124,103,1,Utah Jazz,West,Northwest,LA Clippers,West,Pacific
473828,2021-12-15,2021,False,23,16,96,101,0,Philadelphia 76ers,East,Atlantic,Miami Heat,East,Southeast
473829,2021-12-15,2021,False,6,11,124,89,1,Cleveland Cavaliers,East,Central,Houston Rockets,West,Southwest
473830,2021-12-15,2021,False,17,12,114,99,1,Milwaukee Bucks,East,Central,Indiana Pacers,East,Central
473831,2021-12-15,2021,False,22,1,99,111,0,Orlando Magic,East,Southeast,Atlanta Hawks,East,Southeast
473832,2021-12-15,2021,False,21,19,110,113,0,Oklahoma City Thunder,West,Northwest,New Orleans Pelicans,West,Southwest
